stop_id,stop_code,stop_name,stop_lat,stop_lon
213154,213154,BOBBY BROWN PKWY ,33.662476,-84.429585
213157,213157,PERRY J HUDSON PKWY ,33.657678,-84.418645
213158,213158,BRAVES DR ,33.625152,-84.395933
213159,213159,N INNER LOOP RD ,33.65277,-84.409074
213171,213171,SOUTHLAKE PKWY ,33.552949,-84.340013
213177,213177,GREER CIR ,33.832033,-84.198925
213181,213181,SARR PKWY ,33.834307,-84.20828
213186,213186,IDLEWOOD RD ,33.835896,-84.213306
213195,213195,HUGH HOWELL RD ,33.851859,-84.208886
213199,213199,HARPER DR ,33.599497,-84.337646
213203,213203,CONVENTION CENTER CONCOURSE ,33.648387,-84.462017
213208,213208,N LAKE DR ,33.596516,-84.333892
213240,213240,PEACHTREE BATTLE AVE ,33.824318,-84.412109
213243,213243,E LOVEJOY RD ,33.452269,-84.310917
213254,213254,TARA  BLVD ,33.444425,-84.323068
213258,213258,PIEDMONT AVE ,33.795925,-84.370037
213265,213265,ELDER RD ,33.763751,-84.228663
213274,213274,E WASHINGTON AVE ,33.675619,-84.437498
213282,213282,HOLCOMB BRIDGE RD ,34.019914,-84.31689
213285,213285,SPALDING DR ,33.967612,-84.260308
213291,213291,AUSTIN DR ,33.743195,-84.23408
213293,213293,BUTTON GWINNETT DR ,33.904151,-84.240254
213299,213299,HOLCOMB BRIGE RD ,34.005084,-84.297522
213305,213305,RIVER EXCHANGE DR ,33.967954,-84.263654
213329,213329,TURNER RD SE ,33.703313,-84.354937
213335,213335,HARGIS ST SE ,33.687377,-84.360308
213341,213341,STONECREST PKWY ,33.697091,-84.087043
213344,213344,MELDON AVE ,33.712123,-84.393339
213346,213346,TROUP ST ,33.711552,-84.390144
213347,213347,MOURY AVE ,33.712904,-84.389776
213349,213349,RALPH DAVID ABERNATHY BLVD ,33.736925,-84.396785
213355,213355,CENTRA VILLA DR ,33.713297,-84.454068
213364,213364,BOULDERCREST DR ,33.725704,-84.332733
213369,213369,CHAPPELL RD ,33.763356,-84.433004
213373,213373,SHANNON PKWY ,33.570792,-84.539435
213375,213375,MALDO DR NW ,33.800096,-84.482265
213381,213381,DERRICK INDUSTRIAL PKWY ,33.626026,-84.578584
213386,213386,14TH ST NW ,33.78585,-84.411349
213388,213388,JOSEPH E LOWERY BLVD NW ,33.782343,-84.417253
213389,213389,W MARIETTA ST NW ,33.783371,-84.417833
213396,213396,FOX ST ,33.772213,-84.417281
213399,213399,HARWELL RD ,33.785279,-84.491534
213408,213408,W MARIETTA ST ,33.78004,-84.414517
213409,213409,PERRY BLVD ,33.804931,-84.467274
213411,213411,PEYTON RD ,33.807982,-84.474949
213415,213415,MOREHOUSE DR ,33.761167,-84.455289
213422,213422,CLOVIS CT ,33.775157,-84.508444
213423,213423,BROWNTOWN RD ,33.803631,-84.482349
213428,213428,ARGYLE DR ,33.799293,-84.480099
213429,213429,BRIDGEPORT DR ,33.798768,-84.477705
213430,213430,MARCO DR ,33.800447,-84.476478
213431,213431,COLLIER DR ,33.762983,-84.484572
213457,213457,W PEACHTREE ST ,33.784191,-84.387736
213463,213463,EZRA CHURCH DR ,33.756606,-84.43394
213465,213465,ATLANTA S PKWY ,33.617065,-84.413236
213491,213491,OAKLEY RD ,33.584423,-84.531758
213498,213498,MALL BLVD ,33.574538,-84.531726
213512,213512,STONECREST SQ ,33.700677,-84.100918
213513,213513,S FULTON PKWY ,33.619573,-84.545771
213519,213519,BOLTON RD ,33.772186,-84.507687
213523,213523,UPS DISTRIBUTION CENTER,33.788347,-84.504233
213525,213525,ANVILBLOCK RD ,33.630735,-84.283684
213526,213526,BOAT ROCK BLVD ,33.726029,-84.585031
213536,213536,CLAYTON DR NE ,33.80698,-84.385611
213539,213539,CUSTER AVE ,33.715801,-84.352932
213559,213559,PARKWAY DR ,33.761463,-84.374301
213562,213562,GLEN IRIS DR ,33.765986,-84.367715
213568,213568,PIEDMONT CIR ,33.811365,-84.366793
213569,213569,PIEDMONT RD ,33.805243,-84.367454
213570,213570,MICHAEL ST ,33.795873,-84.324616
213571,213571,SHALLOWFORD RD ,33.898098,-84.28363
213576,213576,RANCHWOOD DR ,33.845423,-84.251125
213578,213578,EXECUTIVE PARK DR ,33.830079,-84.33431
213581,213581,CHESHIRE BRIDGE RD ,33.818647,-84.3515
213585,213585,HIGHTOWER RD ,33.781552,-84.474431
213586,213586,JAMES JACKSON PKWY ,33.780466,-84.476506
213589,213589,HILL ST ,33.747658,-84.379532
213603,213603,MILLER RD ,33.704097,-84.182715
213610,213610,W LAKE AVE ,33.763116,-84.44106
213612,213612,PEACHTREE RD ,33.882623,-84.318004
213620,213620,RIVERDALE PARK AND RIDE (ON STREET),33.568244,-84.403549
555300,555300,SIX FLAGS PKWY ,33.771922,-84.552397
770627,770627,WOODLAND HILLS DR ,33.812069,-84.344556
771680,771680,MIDWAY RD,33.757884,-84.284569
779803,779803,NO PASSENGERS - NORTHEAST EXPY ,33.839825,-84.313034
779811,779811,BANK OF AMERICA LOT,33.588821,-84.514799
900002,900002,ROCKBRIDGE RD,33.786681,-84.198596
900003,900003,LINDBERGH DR NE ,33.821443,-84.367071
900004,900004,CHESHIRE BRIDGE RD,33.815021,-84.353043
900026,900026,CONSTITUTION RD ,33.692973,-84.357779
900028,900028,S COLUMBIA DR,33.761732,-84.277809
900043,900043,LINDBERGH WAY NE ,33.820585,-84.36521
900061,900061,COBB PKWY SE,33.87793,-84.456877
900062,900062,EAST LAKE BLVD ,33.743598,-84.31481
900069,900069,LANCASTER LN ,33.570023,-84.538593
900079,900079,CUMBERLAND TRANSFER CENTER,33.878148,-84.46904
900080,900080,HOWELL MILL RD ,33.840881,-84.427473
900081,900081,HOWELL MILL RD,33.837361,-84.420362
900096,900096,BRIARWOOD RD,33.84286,-84.322807
900117,900117,CARRIAGE LANE ,33.591906,-84.481729
900119,900119,COBB PKWY ,33.871639,-84.456377
900121,900121,AKERS MILL,33.879094,-84.464567
900122,900122,AKERS MILL RD ,33.879425,-84.464382
900131,900131,MALL PKWY,33.693654,-84.095972
900134,900134,EAST LAKE BLVD SE ,33.741208,-84.314484
900150,900150,CASCADE AVE,33.737154,-84.435783
900169,900169,BEECHER ST SW,33.733668,-84.448081
900175,900175,CASCADE AVE ,33.73874,-84.4336
900182,900182,ANDERSON AVE ,33.75232,-84.445906
900189,900189,RALPH D ABERNATH BLVD ,33.747078,-84.441345
900199,900199,AARON ST,33.753724,-84.451602
900201,900201,WESTWOOD AVE,33.738503,-84.437752
900204,900204,S GORDON ST SW ,33.737172,-84.446688
900213,900213,WELLINGTON ST ,33.752451,-84.43835
900214,900214,LAUREL AVE SW,33.751847,-84.440119
900216,900216,MIMS ST SW,33.749829,-84.439784
900231,900231,WEST LAKE STATION - WEST LOOP,33.752833,-84.445389
900232,900232,WEST LAKE STATION - EAST LOOP,33.75263,-84.444719
900236,900236,PENELOPE RD,33.753805,-84.45083
900237,900237,HAMILTON E HOLMES DR,33.768239,-84.47086
900252,900252,HENDERSON MILL RD,33.867443,-84.250397
900277,900277,FIELDING DR NE ,33.850797,-84.258631
900278,900278,BRIARCLIFF RD NE ,33.849732,-84.258653
900284,900284,BRIARCLIFF RD,33.854822,-84.271091
900293,900293,NORTHLAKE PKY ,33.848369,-84.244734
900309,900309,FLOWERS RD,33.871313,-84.25869
900323,900323,LAWRENCEVILLE HWY,33.844594,-84.231252
900355,900355,BOLTON RD NW,33.821359,-84.456238
900359,900359,LAWRENCEVILLE ,33.850731,-84.214897
900399,900399,NORTHEAST EXPY ,33.853158,-84.298337
900411,900411,I-85 ACCESS ,33.841677,-84.309497
900417,900417,NORTH DEKALB HEALTH CENTER,33.87158,-84.308344
900422,900422,CLAIRMONT RD,33.863479,-84.309514
900425,900425,NORTHEAST EXPY,33.848785,-84.30304
900432,900432,I-85 ACCESS RD NORTH (N.E. EXPY) ,33.872286,-84.277862
900437,900437,SHALLOWFORD RD NE ,33.861156,-84.286382
900448,900448,HENDERSON MILL RD NE,33.853652,-84.259259
900452,900452,PEACHTREE RD NW ,33.815001,-84.391896
900454,900454,PEACHTREE RD NW,33.814449,-84.391815
900457,900457,PEACHTREE RD NE ,33.819576,-84.388374
900477,900477,PIEDMONT RD NE ,33.82701,-84.367019
900490,900490,PEACHTREE RD NE,33.84259,-84.372604
900500,900500,HENDERSON MILL RD NE ,33.846222,-84.255467
900540,900540,SIDNEY MARCUS BLVD,33.82592,-84.364005
900541,900541,SIDNEY MARCUS BLVD ,33.825589,-84.362089
900570,900570,LENOX RD NE ,33.831796,-84.356458
900584,900584,WOODLAND AVE ,33.814777,-84.35228
900585,900585,CHESHIRE BRIDGE RD NE ,33.814941,-84.353
900601,900601,SIDNEY MARCUS BLVD NE ,33.82574,-84.366322
900605,900605,BUFORD HWY NE,33.825744,-84.352688
900609,900609,WOODLAND AVE NE,33.814529,-84.351922
900624,900624,DEFOORS FERRY RD,33.820571,-84.447804
900686,900686,KENSINGTON STATION,33.772472,-84.252236
900687,900687,KENSINGTON RD,33.77121,-84.243584
900688,900688,KENSINGTON RD ,33.769378,-84.235485
900696,900696,FULTON INDUSTRIAL BLVD ,33.741692,-84.563446
900719,900719,COVINGTON RD ,33.774269,-84.25914
900725,900725,PEACHTREE ST NW,33.762833,-84.38723
900731,900731,WESTPARK DR SW ,33.731422,-84.566617
900754,900754,PLAINVILLE CIR ,33.740104,-84.519557
900755,900755,PLAINVILLE CIR,33.739003,-84.519696
900759,900759,PLAINVILLE DR,33.741302,-84.520267
900760,900760,PLAINVILLE DR SW,33.741363,-84.520244
900777,900777,LYNHURST DR,33.732594,-84.488861
900778,900778,SCOTT ST SW ,33.748647,-84.494707
900779,900779,WILKINS LN SW ,33.749293,-84.493969
900796,900796,WYNNWOOD DR ,33.750082,-84.458358
900800,900800,HAMILTON E HOLMES DR NW ,33.769176,-84.472037
900801,900801,HAMILTON E HOLMES DR NW,33.768407,-84.471285
900810,900810,CUSHMAN CIR SW ,33.750743,-84.493972
900816,900816,N CLARENDON AVE ,33.77702,-84.26697
900831,900831,BOULDER PARK DR SW ,33.75106,-84.491037
900840,900840,HOLCOMBE RD,33.764552,-84.233751
900854,900854,JOHN WESLEY DOBBS AVE ,33.758966,-84.373669
900861,900861,FORTYTHREE 75 APARTMENTS,33.734256,-84.532266
900863,900863,DOLLAR MILL RD,33.74378,-84.526491
900864,900864,WILDWOOD LAKE DR,33.743382,-84.518848
900868,900868,CENTENNIAL OLYMPIC PARK DR ,33.76874,-84.392084
900890,900890,RALPH MCGILL BLVD NE,33.763986,-84.37564
900897,900897,UTOY CIR SW,33.74453,-84.527677
900902,900902,HAMILTON E HOLMES DR ,33.770311,-84.473115
900914,900914,IRWIN ST NE ,33.757561,-84.371646
900936,900936,BARFIELD AVE SW ,33.748888,-84.461715
900943,900943,NORTH AVE NE ,33.771277,-84.372648
900947,900947,RALPH MCGILL BLVD,33.763916,-84.371541
900952,900952,SEABOARD AVE NE ,33.758418,-84.349892
900956,900956,WAITS DR,33.751961,-84.521804
900957,900957,ALEX DR,33.751205,-84.520332
900967,900967,TECHWOOD DR NW,33.767693,-84.391741
900979,900979,EMORY DECATUR HOSPITAL,33.790171,-84.282806
900981,900981,BOULDER PARK DR SW,33.75013,-84.504578
900987,900987,BOULDER PARK DR,33.746234,-84.526051
900993,900993,LARCHWOOD ST SW ,33.747501,-84.461049
901016,901016,LYNHURST DR ,33.751011,-84.488157
901020,901020,NORTHERN AVE ,33.777932,-84.244001
901039,901039,RALPH MCGILL BLVD NE ,33.763918,-84.367834
901042,901042,MARIETTA ST NW,33.769363,-84.39899
901052,901052,DELMAR LN NW,33.754863,-84.482101
901055,901055,LINKWOOD RD NW,33.755295,-84.482157
901063,901063,COURTLAND ST NE ,33.759677,-84.384226
901066,901066,INMAN PARK/REYNOLDSTOWN STATION - SOUTH LOOP,33.756635,-84.353111
901078,901078,DOLLAR MILL RD SW,33.745045,-84.5271
901079,901079,DOLLAR MILL RD SW ,33.746177,-84.52791
901089,901089,WELLINGTON ST SW ,33.750927,-84.438281
901094,901094,ENGLISH AVE ,33.768569,-84.413372
901140,901140,HAMILTON E HOLMES STATION - OUTSIDE LOOP,33.754334,-84.470229
901170,901170,WOODLAND AVE NE ,33.813787,-84.347179
901174,901174,JOHNSON RD NE ,33.804651,-84.337984
901175,901175,E EXCHANGE PL ,33.844047,-84.24193
901196,901196,MARTIN L KING J DR SW ,33.754448,-84.48175
901197,901197,N ARCADIA AVE ,33.782303,-84.277328
901198,901198,ARCADIA AVE ,33.779276,-84.279147
901219,901219,PEYTON PL SW ,33.75264,-84.47626
901237,901237,WESTPARK DR ,33.73733,-84.557701
901245,901245,DUNWOODY PARK ,33.92404,-84.311311
901246,901246,TILLY MILL RD,33.936608,-84.288676
901248,901248,BARFIELD AVE ,33.751126,-84.461686
901262,901262,VINE CITY STATION (POSTELL ST),33.756595,-84.403597
901263,901263,VINE CITY STATION (ELECTRIC AVE),33.756545,-84.404411
901270,901270,FREEDOM PKY NE,33.768244,-84.358648
901271,901271,FREEDOM PKY NE ,33.766485,-84.35493
901290,901290,LAGRANGE BLVD ,33.726624,-84.590042
901292,901292,DUNWOODY PARK,33.923941,-84.3113
901321,901321,PEACHTREE ST NE,33.768744,-84.385266
901331,901331,BROWNLEE RD,33.755692,-84.50019
901332,901332,BROWNLEE PL SW,33.754098,-84.500861
901341,901341,ANDERSON AVE SW ,33.75373,-84.445982
901344,901344,PENELOPE RD NW,33.753783,-84.446177
901376,901376,PEACHTREE ST NW ,33.755879,-84.38879
901379,901379,BAKERS FERRY RD ,33.726467,-84.571796
901397,901397,WATERBURY DR NW ,33.755152,-84.447451
901398,901398,WATERBURY DR ,33.75515,-84.448734
901399,901399,VERBENA ST NW ,33.755086,-84.458279
901401,901401,PENELOPE ST NW,33.752838,-84.451514
901417,901417,PEYTON RD SW ,33.747481,-84.476779
901420,901420,NATHAN RD SW,33.750122,-84.501689
901422,901422,NATHAN RD SW ,33.751895,-84.501812
901434,901434,HIGHTOWER RD,33.79272,-84.469332
901436,901436,NORTHWEST DR,33.790817,-84.479996
901437,901437,HOLLYWOOD RD,33.794692,-84.469322
901446,901446,BELLEMEADE AVE ,33.800217,-84.408053
901448,901448,CHATTAHOOCHEE AVE NW,33.805316,-84.433932
901451,901451,CHATTAHOOCHEE AVE,33.809388,-84.43706
901453,901453,ELLSWORTH INDUSTRIAL BLVD ,33.800198,-84.426944
901457,901457,MARIETTA BLVD,33.813314,-84.439355
901459,901459,JAMES JACKSON PKY NW,33.801048,-84.475876
901460,901460,HUFF RD ,33.7882,-84.416485
901461,901461,HUFF RD,33.78761,-84.413418
901467,901467,JOHNSON RD NE,33.798052,-84.348925
901492,901492,CLIFTON RD NE ,33.790008,-84.320906
901505,901505,MONROE DR NE,33.787933,-84.366997
901508,901508,MONROE DR NE ,33.798869,-84.370289
901511,901511,E ROCK SPRINGS RD ,33.79414,-84.34264
901519,901519,N HIGHLAND AVE ,33.79649,-84.35006
901525,901525,E ROCK SPRINGS RD NE ,33.796806,-84.349815
901532,901532,MONTREAL RD,33.828643,-84.258969
901549,901549,JAMES JACKSON PKY ,33.789043,-84.476591
901557,901557,HUFF RD NW,33.787799,-84.41333
901572,901572,N DECATUR RD NE ,33.788648,-84.331738
901595,901595,BRIARCLIFF RD NE,33.813431,-84.333664
901610,901610,E PONCE DE LEON AVE,33.825947,-84.19907
901625,901625,MARY GEORGE AVE NW ,33.801826,-84.459186
901628,901628,HOLLYWOOD RD NW,33.804259,-84.470362
901636,901636,LAWRENCEVILLE,33.817982,-84.267352
901657,901657,LAVISTA RD NE,33.816502,-84.325996
901666,901666,DEFOORS FERRY RD NW ,33.812752,-84.425532
901667,901667,DEFOOR AVE NW ,33.8116,-84.426369
901668,901668,DEFOOR AVE NW,33.810012,-84.426911
901671,901671,BELLEMEADE AVE NW,33.80037,-84.41332
901676,901676,PIEDMONT AVE NE ,33.799479,-84.367897
901677,901677,HUFF RD NW ,33.788863,-84.425991
901679,901679,CHATTAHOOCHEE AVE NW ,33.80074,-84.427029
901723,901723,PIEDMONT AVE NE,33.796811,-84.369266
901734,901734,JULIETTE RD ,33.818004,-84.180571
901742,901742,CHESHIRE BRIDGE RD NE,33.808377,-84.364203
901771,901771,WOODLAND HILLS DR NE ,33.81223,-84.346275
901772,901772,WOODLAND HILLS DR NE,33.812159,-84.346297
901788,901788,DEFOOR AVE,33.802974,-84.420886
901789,901789,ARTS CENTER STATION,33.789283,-84.387125
901801,901801,MALDO DR NW,33.800739,-84.481819
901817,901817,NORTHEAST EXPY NE,33.838306,-84.321274
901848,901848,ATLANTA INDUSTRIAL PKWY,33.79785,-84.4964
901866,901866,HIGHTOWER RD NW ,33.78569,-84.472565
901869,901869,CHANTILLY DR ,33.826873,-84.343287
901871,901871,WOODLAND HILLS DR,33.81326,-84.341706
901908,901908,PIEDMONT RD NE,33.807562,-84.366008
901920,901920,I-85 N,33.840487,-84.310205
901945,901945,PIEDMONT CIR NE ,33.809005,-84.366754
901946,901946,CLIFTON RD,33.80585,-84.335841
901948,901948,CLIFTON RD ,33.801402,-84.331337
901972,901972,ARGYLE DR NW,33.799417,-84.481622
901974,901974,ARGYLE DR NW ,33.799492,-84.478381
902017,902017,BRIDGEPORT DR NW,33.79953,-84.476717
902019,902019,PERRY BLVD,33.790317,-84.440622
902027,902027,CHESHIRE BRIDGE NE,33.810124,-84.359961
902066,902066,BROWNTOWN RD NW ,33.803912,-84.47065
902086,902086,DONALD L HOLLOWELL PKY ,33.784344,-84.488571
902118,902118,ATLANTA INDUSTRIAL PKY,33.790946,-84.496365
902131,902131,MONROE DR,33.799299,-84.370757
902144,902144,LINDBERGH STATION - SOUTH LOOP/LINDBERGH DR,33.821192,-84.36941
902145,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823072,-84.36995
902159,902159,ATLANTA IND PKWY ,33.796792,-84.495921
902180,902180,MCCALLIE BLVD NW,33.799342,-84.454863
902181,902181,MCCALLIE BLVD NW ,33.800038,-84.457377
902183,902183,AJAX DR NW,33.798461,-84.458886
902221,902221,MOUNTAIN INDUSTRIAL BLVD,33.828638,-84.195988
902224,902224,ATLANTA INDUSTRIAL PKWY NW ,33.796147,-84.495963
902273,902273,BRIDGEPORT DR,33.800166,-84.476718
902276,902276,NORTHSIDE DR NW,33.797085,-84.407804
902290,902290,AJAX DR,33.799301,-84.459878
902354,902354,LAKE AVE NW,33.770616,-84.441887
902380,902380,W LAKE AVE NW ,33.76683,-84.441011
902421,902421,OTTLEY DR,33.807061,-84.383438
902422,902422,PIEDMONT AVE,33.789335,-84.376277
902441,902441,SARR PKY ,33.8339,-84.21359
902480,902480,HIGHTOWER RD NW,33.787788,-84.470459
902481,902481,ATLANTA INDUSTRIAL PKWY ,33.802832,-84.49509
902487,902487,15TH ST NE ,33.788435,-84.384803
902546,902546,NORTHWEST DR NW,33.788421,-84.477257
902581,902581,14TH ST,33.78645,-84.381713
902624,902624,MANSELL RD,34.042604,-84.330572
902641,902641,WINDWARD PARK & RIDE,34.085992,-84.260559
902662,902662,JOHNSON FERRY RD,33.92371,-84.37488
902665,902665,HAMMOND DR NE ,33.918924,-84.363267
902668,902668,ASHFORD DUNWOODY RD ,33.938949,-84.338213
902689,902689,JETT FERRY RD,33.958035,-84.302509
902690,902690,MT VERNON RD ,33.957865,-84.301975
902696,902696,ROSWELL RD NE ,33.902783,-84.378606
902707,902707,HAYNES BRIDGE RD,34.056886,-84.286369
902713,902713,ROSWELL RD ,33.981056,-84.350434
902719,902719,MAIN ST,33.524877,-84.664778
902720,902720,ALPHARETTA ST,34.030607,-84.353944
902725,902725,NORTH SPRINGS STATION,33.945416,-84.357235
902741,902741,PEELER RD,33.936992,-84.286464
902747,902747,ROSWELL RD NE,33.901628,-84.37916
902758,902758,DUNWOODY PARK DR ,33.924049,-84.313904
902763,902763,N PEACHTREE RD,33.922049,-84.296748
902798,902798,NORTH POINT PKY ,34.078163,-84.260696
902806,902806,WINTERS CHAPEL RD,33.939106,-84.269213
902828,902828,PERIMETER CTR E,33.923574,-84.337818
902835,902835,TILLY MILL RD ,33.937093,-84.294462
902841,902841,NORTH POINT PWKY ,34.045385,-84.29407
902864,902864,CHAMBLEE DUNWOODY RD ,33.94609,-84.334411
902867,902867,PERIMETER CTR E ,33.922102,-84.330101
902869,902869,HAMMOND RD NE ,33.918872,-84.357068
902878,902878,PEELER RD ,33.93493,-84.306253
902882,902882,CAROLINE ST ,33.758437,-84.347065
902884,902884,ASHFORD DUNWOODY RD NE,33.920977,-84.338791
902890,902890,PEACHTREE DUNWOODY RD ,33.908537,-84.351944
902934,902934,DUNWOODY CLUB DR,33.959162,-84.300133
902941,902941,GLENDALE RD ,33.787337,-84.254073
902946,902946,CHAPEL ST ,33.786604,-84.256086
902970,902970,DUNWOODY VILLAGE PKY ,33.947607,-84.331618
902990,902990,VIRGINIA AVE NE ,33.782325,-84.355076
903009,903009,DUNWOODY STATION,33.920969,-84.344734
903120,903120,MANSELL PARK & RIDE - ON RAMP,34.03815,-84.313769
903164,903164,SANDY SPRINGS STATION,33.93149,-84.350818
903165,903165,MEDICAL CENTER STATION,33.910569,-84.351215
903177,903177,MANSELL PARK & RIDE - IN LOT,34.038643,-84.313173
903182,903182,INTERSTATE NORTH PKY ,33.909359,-84.431746
903184,903184,JOHNSON FERRY RD NE,33.92218,-84.367583
903230,903230,WILSON MILL RD SW,33.744362,-84.51725
903231,903231,WILDWOOD LAKE DR SW,33.743265,-84.518793
903240,903240,WYNNWOOD DR SW ,33.747791,-84.458321
903261,903261,BURTON RD NW,33.755847,-84.473088
903296,903296,HAMILTON E HOLMES ,33.752336,-84.467482
903298,903298,WESTWOOD AVE SW ,33.738699,-84.439143
903320,903320,HAMILTON E HOLMES STATION - BUS LOOP,33.754259,-84.469058
903324,903324,HOLCOMBE RD ,33.764552,-84.233664
903337,903337,BRIARWOOD RD NE ,33.850458,-84.333648
903391,903391,INDIAN CREEK STATION - INSIDE BUS LOOP,33.769764,-84.229424
903420,903420,WESTWOOD AVE SW,33.738568,-84.444719
903478,903478,MERCURY DR,33.776152,-84.509179
903497,903497,TIGER FLOWERS DR NW ,33.760288,-84.457039
903508,903508,CROFT PL NW,33.775139,-84.508074
903509,903509,CROFT PL NW ,33.774785,-84.505616
903532,903532,COLLIER DR NW,33.763808,-84.476658
903545,903545,COLLIER DR,33.763412,-84.485483
903548,903548,LENA ST ,33.75658,-84.41673
903549,903549,CARTER ST ,33.7564,-84.414
903553,903553,LINKWOOD RD,33.761858,-84.483066
903581,903581,VA HOSPITAL,33.802395,-84.311049
903596,903596,KINGSTON RD,33.779573,-84.494621
903599,903599,BAKERS FERRY RD,33.760499,-84.511791
903603,903603,JAMES P BRAWLEY DR ,33.756257,-84.412784
903651,903651,COLLIER DR NW ,33.76378,-84.477452
903661,903661,FAIRBURN RD NW,33.766962,-84.500107
903671,903671,NORTH DEKALB MALL,33.810021,-84.277388
903679,903679,FAIRLANE DR NW,33.766554,-84.506443
903689,903689,HYACINTH AVE NW ,33.758197,-84.46122
903690,903690,CARVER DR NW ,33.759898,-84.461223
903721,903721,CANDLELIGHT LN,33.757916,-84.519841
903728,903728,BAKERS FERRY RD SW,33.760436,-84.511878
903752,903752,CANDLELIGHT LN ,33.756761,-84.520044
903753,903753,WENDELL DR,33.766602,-84.518242
903756,903756,BAKER RD NW,33.769585,-84.466883
903787,903787,LINKWOOD RD NW ,33.760686,-84.48248
903794,903794,VALLEY BROOK RD,33.80512,-84.267764
903799,903799,CEDAR ST ,33.785465,-84.263092
903802,903802,7TH AVE,33.786497,-84.256282
903857,903857,GLENDALE RD,33.786568,-84.254911
903861,903861,MERCURY DR NW,33.77691,-84.508927
903879,903879,WASHINGTON ST NW ,33.773719,-84.47472
903885,903885,VALLEY BROOK RD ,33.795434,-84.263148
903904,903904,DEKALB INDUSTRIAL WAY,33.79017,-84.276414
903958,903958,CLAIREMONT AVE,33.786907,-84.306618
903968,903968,ALLEGRO DR NW ,33.774607,-84.480539
903971,903971,W PEEK RD NW ,33.773696,-84.485311
903972,903972,CRESCENDO DR NW,33.773949,-84.477145
903974,903974,WASHINGTON ST NW,33.77363,-84.47485
904055,904055,CRESCENDO DR NW ,33.774021,-84.477113
904058,904058,ALLEGRO DR NW,33.774658,-84.482301
904111,904111,FAIRLANE DR,33.766969,-84.501194
904116,904116,BURTON RD NW ,33.755835,-84.481709
904163,904163,BAKER RD NW ,33.769391,-84.4717
904247,904247,HOLLYWOOD DR NW,33.781163,-84.455746
904257,904257,VIRGINIA AVE NE,33.782172,-84.356881
904258,904258,MAYSON AVE NE ,33.757006,-84.338683
904262,904262,DECATUR STATION - BUS LOOP,33.774663,-84.297516
904264,904264,AVONDALE STATION - NORTH LOOP,33.775634,-84.28177
904277,904277,COMMERCE DR,33.77785,-84.296536
904281,904281,EZRA CHURCH DR NW ,33.756542,-84.435506
904285,904285,10TH ST,33.781519,-84.39601
904286,904286,10TH ST NW,33.781467,-84.393324
904307,904307,PONCE DE LEON AVE NE,33.773273,-84.367828
904317,904317,CHARLES ALLEN DR,33.779804,-84.372964
904323,904323,EAST LAKE STATION - SOUTH LOOP,33.764534,-84.31272
904349,904349,10TH ST NW ,33.781469,-84.390083
904364,904364,W TRINITY PL ,33.773455,-84.296679
904452,904452,N MCDONOUGH ST ,33.770316,-84.296674
904464,904464,EDGEWOOD/CANDLER PARK STATION - NORTH LOOP,33.762484,-84.339945
904481,904481,N HIGHLAND AVE N,33.775618,-84.352642
904519,904519,BANKHEAD STATION,33.77206,-84.428677
904521,904521,MARIETTA ST,33.769058,-84.398489
904551,904551,PEACHTREE ST,33.786312,-84.382988
904595,904595,N HIGHLAND AVE NE,33.779729,-84.353281
904642,904642,ASHBY STATION - NORTHBOUND,33.756066,-84.417371
904661,904661,ANDERSON AVE NW ,33.75869,-84.450333
904662,904662,TIGER FLOWERS DR ,33.760133,-84.451004
904665,904665,BRADY AVE,33.783829,-84.412498
904669,904669,10TH ST ,33.781688,-84.410288
904737,904737,W HILL ST ,33.759373,-84.296646
904738,904738,S MCDONOUGH ST,33.760578,-84.296288
904758,904758,8TH ST NE ,33.779446,-84.371191
904760,904760,LA FRANCE ST NE ,33.760523,-84.344967
904800,904800,MIDTOWN STATION,33.78111,-84.386697
904809,904809,MARION PL NE ,33.758446,-84.345184
904832,904832,S MCDONOUGH ST ,33.76966,-84.296485
904880,904880,W LAKE AVE,33.772352,-84.441944
904891,904891,HOLLY RD NW,33.760178,-84.438011
904901,904901,MORELAND AVE NE,33.7721,-84.34885
904948,904948,ASHBY STATION - SOUTHBOUND,33.756281,-84.417724
905050,905050,PONCE DE LEON  AVE NE ,33.77248,-84.377744
905084,905084,HOLLY RD NW ,33.756709,-84.437891
905162,905162,CENTENNIAL OLYMPIC PARK DR,33.7707,-84.39214
905164,905164,PRESIDENTIAL PKY,33.888519,-84.263229
905194,905194,PLEASANTDALE RD,33.895237,-84.239599
905220,905220,MARTIN LUTHER KING JR DR ,33.769672,-84.515999
905239,905239,I-85 ACCESS RD,33.846251,-84.30585
905265,905265,WOODWIN RD ,33.9176,-84.27571
905317,905317,CLAIRMONT RD NE,33.882058,-84.309532
905326,905326,PLEASANTDALE RD ,33.8889,-84.226756
905338,905338,OAKCLIFF RD,33.91024,-84.259386
905375,905375,OAKCLIFF RD ,33.91108,-84.26247
905447,905447,NORTHSIDE PKY NW ,33.847816,-84.429512
905482,905482,SHALLOWFORD RD,33.921247,-84.305581
905485,905485,N SHALLOWFORD RD,33.925534,-84.308914
905508,905508,DORAVILLE STATION,33.902424,-84.280467
905514,905514,CHAMBLEE STATION - EAST LOOP,33.887675,-84.305039
